Project_id,Fund_id
53923228778769505HM86625,46
53986417831957527SN35995,43
53124753541767767VO79668,40
53342841963185110XY15197,120
53805839987373848BC28163,103
53167438436829704FZ49217,46
53155106557476196MV39394,144
53941022680810680DR95008,43
53275476572025669BZ63060,165
53120562507662397RZ74534,101
53183092811035256MG24938,40
53291172545170143FL92669,299
53431803476148611QJ58982,179
53844889331840841QO42073,299
53426175253211609LQ38576,101
53332890691528419UA43340,307
53643733764408722XH80304,101
53341558362272854LX19040,101
53293914792563997HU97648,119
53689766104622916ZD99179,101
53822574073199477DC45756,105
53219254923248533RV20395,101
53327074193110655WC56213,43
53529276276937590VI60835,101
53852888904537800UN83851,101
53553260858963544CQ53341,179
53701682491117479JK87227,101
53545086902104144JD82898,103
53227317914261065WI56124,106
53794486443914839SH26542,118
53185838396331965HQ60739,106
53501795194986039SM30030,101
53309676008703678HQ66376,46
53300613065366562VI86318,106
53619680943050278HY75716,282
53606133262103863SS51332,101
53557604188815302UM47211,79
53194535901584759WA27382,299
53590347828519001OX81998,106
53305855991514515VZ22845,101
53279774852021834VP13518,73
53306496124100934RR82166,101
53848078301357007SG22110,103
53249442702187210VY78754,299
53392224900025745PU96341,101
53522829760725567SW75436,101
53207091118210649DZ81675,179
53744721691563205BT39520,101
53844830794041055KX29687,101
53580778812739244VA10384,144
53933585009287834SQ66277,46
53276329680366335AQ40919,149
53165199427549410EN43976,101
53264757314223214TA69449,101
53221769793612610WJ97293,46
53361864736530315FQ11816,101
53424872893697524GJ40959,46
53319525110193209OS77366,78
53663448466281581VR55789,46
53133703196044768YQ92866,101
53564349881246160PP66588,163
53976093683166580IM54923,101
53696005112743150HV77005,46
53893204869146039TN79131,101
53360296530627937SN98284,46
53355928920852177JX29574,179
53278401303109645IM96656,144
53967711378500558QZ99729,119
53195279650685649ND35652,101
53712220616385445PJ24772,282
53781481073422551NZ33735,191
53799641307015786RX18345,119
53946412450385388EI19167,163
53527229178848901JC63019,46
53188462379513516HX21400,46
53420861407952608IV38502,46
53372434656129303FH46222,46
53724963256448866UP31238,128
53754141339752919HK33880,263
53430298871345635LM89843,179
53972722890845830XF16154,179
53167538959530891HZ15228,179
53701350219341676YJ30694,179
53881234211189232KL93483,179
53837809944716878WI77253,179
53926354459990367MI88902,179
53390172463059010SN96019,179
53511662594691322RH51500,179
53394192341096051DI58647,307
53983264400871247SD93460,307
53726668827015188OD38817,262
5398172102454524VX18546,262
53319649702447117US75094,262
53531583217100798MA85313,262
53348807273703121BR52365,262
53146687890799480EY47223,101
53611553803809447DK95347,160
53394682630919962BN40770,160
53149935584368984ZA58235,160
53771225802613214HD97643,160
53183322911647406EE24073,160
53503074521769286PN78454,160
53183355191927287OJ34692,160
53545272984601594DW25342,160
53731042351912436OO10416,141
53666085209873780SO80897,160
53433224950094289AS56075,160
53159827123577695AC47171,141
53620425579648796MY13091,160
53361627484353656ZS12992,160
53215965782164251JK78086,133
53872332455026133QJ57224,160
53907166427037132YO66326,160
53491903636672339GV48408,160
53575282911438612ZV36075,160
53685490651847820XG60912,160
53990237293283149QW19622,160
53980083930843674EB55395,160
53258003750659196IV38567,160
53506534976327294FS69289,160
53577555203000583LE33379,160
53927550898451321MD14268,160
53148721268905086JV93011,160
53485901153792801UC24531,160
53875684352200327JZ77308,160
53360717825593184YK50888,160
53783552523628011DS82242,160
53165744560832508AJ35518,160
53130899991758282NW98346,160
53857438742034134OP29711,160
53220488731840339IV61270,160
53119026445312309FC87380,160
53991466669733714HN10380,160
53620956614060277TK67765,160
53586542963968880KE63881,160
53756043133726079KK30291,160
53349552891219131RE26334,160
53440431140226244TW31046,160
53290820262953186EW84070,160
53619995971200186VW72582,160
53415507588599542RY92636,160
53492826656284400UO17672,160
53451816686038371HB72216,160
53758304769133706NA22466,160
53140245796186341MW49589,160
53199890023414354QX22104,160
53685671169563566IY11392,160
53802213729853129PT35312,160
53831710778781108QL89974,160
53910354594405754QB21797,160
53570521208174698YB41674,160
53770867023955496RX43569,160
53436551526218544VZ79606,160
53738720187553300NL53947,160
53437488442686345UF38236,160
53170122139401195MT19548,160
53348634608944113WG72154,160
53757439694082158TL67884,160
53763008014263324UF27561,160
53444198073586976NS58045,160
53108603871514391XU50643,160
53969637964030159YL41819,160
53436148505070808JR20877,160
53975502165964328JH83611,160
53359685666073507FG78960,160
53436443736879969AG85212,160
53148020216202645JL51356,160
53731268139074876KJ32606,160
53827856631041006SG35234,160
53149911441666887QJ18279,160
53925008152836802IY66965,160
53758794809357453YS55301,160
53785191240315896UX87763,160
53106962718082548SR92993,160
53236726636433180GT46266,160
53624513931746616RM48170,160
53407273722578132KM46105,160
53595051759998324MH25072,160
53294127677902368VG31836,160
53316652663638819CP48328,160
53182406752334349OP75371,160
53150880483151606KC77495,160
53317701028777716PX40639,160
53844963663859868CX44616,160
53737822770119569EA73250,160
53375816620607791QV11052,160
53971187740108224PU40259,160
53164689508544066UI85695,160
53809294111184739VV87969,160
53766799838954741QZ42162,160
53871725814574877JV14882,160
53242850525645459FZ47565,160
53601052369876117MC11526,160
53562550893891282IC74191,160
53295989861390343BO34015,160
53189600212714756MA50975,160
53719197651741211KE71644,160
53760167532058409XE88008,160
53579672146413631XG43534,160
53753919698123354NL17275,160
53837344608322297RO20889,160
53513070965843054AX33943,160
53332766963812121TI68325,160
53635120030649143OT64357,160
53890405276166877JS39233,160
53145733140341333ZB70962,160
53741837362593973KM25872,160
53921726591856273GJ27076,160
53868654650283554MG84555,160
53968273912759905WZ66430,160
53716842787267722KT51887,160
53462724482018872JA60893,101
53657994091207479VS51344,101
53982133569475119KT39149,101
53683875759095085RT67982,101
53543847814068510OZ59101,160
53251904343181106NH69262,163
53612101118211873XZ14217,222
53336703067895101PK78996,46
53123099561324936SL11529,160
53775773215988426JN11216,160
53425284813593951JP82753,46
53722103327772918ZV76433,46
53807958870435889YI57605,46
53541348988238339RW95607,140
53292277741742217PC71873,101
53892659776213025AQ92149,101
53621067388220552GJ58247,101
53387678098427636ZE85796,46
53871431306725305FM94321,101
53873214808563443PF97639,160
53104998992152551IX89689,160
53517946714939230WX36764,46
53887417689264999WU48649,46
53217308977914166WD44895,101
53552494855155375PF82566,101
53323323237268414WO42226,160
53735019210651338GC68022,160
53495115546696169KM78181,46
53962868729527161IZ38620,119
53662872177631377OW74185,46
53622712625295542QD60718,101
53175072658907340RI20127,133
53609293825741864GR16850,101
53627187313775803FA94437,46
53365477578163461SF32016,179
53327699667581799CQ37129,179
53754058905114327BJ65385,179
53657069013032388RS62528,160
53802893791107476BA13826,160
53958209524240477SI94730,132
53395026502338748SH98286,101
53773724476433839PH77292,282
53947834213039533GV49923,160
53226970001812365SH41426,79
53633310967367389BB41431,160
53762791051589064TV67410,79
53569014800480086QR39465,101
53561574510070296WV12088,101
53937442924055026OF97322,179
53419409242496022ES32517,46
53513977660717329MB43610,140
53501091513859868BM59837,299
53375447065062052YM99287,160
53731915158147183VE85629,46
53198571477804787EQ17269,46
53305650900342415WH45659,85
53400928040731942SR25370,160
53256618625534840XV16867,101
53229017394026809HQ74871,282
53598956743682787RF59487,119
53985181913842098GA61412,160
53444599304308043MV15199,160
53508402453976510XF74590,101
53533482866598690QU87025,101
53317241394033185WW83786,101
53561252539834973QV39149,179
53197746830134364VG47841,179
53235418070609182TA20494,179
53363285595135966LN27959,179
53858766763808318UA31070,160
53977645406172100ZF56833,43
53363351662674284NE44531,133
53455906847433585GD56078,133
53431750733073505YM89786,133
53249420538561956IM71512,133
53147082405853489VY96776,133
53533844054376586JB47888,101
53698428447479789XX77674,160
53181071625248436WP62141,46
53696837388122476BO65905,160
53179689162607748EQ60777,144
53190681015202234HE82425,40
53251552238690482RV65716,46
53327800479630546KL62467,43
53912185838570967YX86708,37
53720989056514879LT31955,160
53666587896046754VI27618,160
53665721923240908ZU28987,179
53965582736855328KM74018,37
53525941426725964YW51473,101
53642717687557900RI44234,282
53265647776797364GK18496,142
53726226837729591TY49739,46
53485613067759578YL19949,46
53363339909455121HL13172,46
53525488686629059FL87030,101
53645263084859115QA13775,46
53624841622099207DZ17976,101
53493933309147623YM75533,160
53562901448978630JW93048,160
53755472184345573KE19155,46
53910518298125556CJ46067,46
53505441867990117FC76980,112
53399637305395517NO88754,136
53822999104382125FX78804,101
53816716527441196KQ87646,101
53340839844895545VJ86287,160
53141153644359584UK11439,160
53393045945979101NU97668,160
53265608137002012BX50686,46
53419018793108826EQ94078,101
53979155032448905DH48580,105
53557368069250202PA63027,43
53697519574503716HY69521,163
53699752031804027CG52011,46
53296123434831457LC23977,46
53117866916794889HY81689,46
53126102112812633FM93860,85
53591389589192812RX70011,46
53564513229448981QA28263,46
53246841832118970HT91737,46
53107646685362812QF21872,46
53740461640502726CX49919,46
53908308295190606OS54919,282
53984044080460814NT72356,299
53502453698374631CD16043,46
53525162848900022SH21174,46
53988540027003597GA99219,79
53490115124165105YA90511,263
53609385441485118QK84945,282
53335535573108554FW56212,144
53912652928082303CO19642,119
53507143265762565IM23924,46
53831334629236605YZ34813,46
53446575497572269UQ51434,46
53274089012628424XS66883,101
53146815151497146EE66694,101
53598152458707922XH50291,46
53869586514566654XV17233,46
53575889121328292KU15032,163
53148272707838874FS71521,46
53787972692241189KM39603,163
53159101712733789IL71252,79
53192834910012015PB41279,136
53227793794574662YO70190,163
53371063899326491AC41815,46
53878112230677634IX95049,101
53619222405854608CS53176,299
53958846554555347PC13260,179
53211152004064940JA12153,46
53367367139505686TI44162,46
53428871754386353JR65813,163
53558994208556374YY50476,101
53203581997627947VS64634,21
53630741655101792QU54697,46
53307608156715103SW94329,100
53453288344036949OY31931,46
53995119767098389MU78844,235
53345867069382644DZ83679,46
53564638989550864NK56866,46
53684751999288491ED20947,46
53916236278754341QL72295,155
53255101395213599YU11232,46
53129697769369387GN75857,142
53272004922521080VV47037,46
53756945450013198LT69808,31
53755849362539579FJ36249,133
53418813073207834ZX31526,144
53213733032583100KG31221,160
53653962536195212MZ18304,179
53671157507542214IQ85964,85
53847227872879963FD28162,149
53300841311297824VN52507,119
53958069824888814VC74665,97
53944539355725029VV75855,299
53772988618020625KT26972,114
53979935142546462UO47469,40
53201804772203782NS62002,40
53489777740805208ZK27183,97
53392455562930818HK31622,113
53805094575955758UM73135,78
53878995831916450RN49089,87
53936854967755839PZ88660,21
53884008030270786KD77491,40
53126908079194735QY87203,103
53273450610355836MA30377,120
53127887682546901EY64652,132
53633948442395204JI57079,132
53860724086795055QA41634,132
53400291813623935TV95666,150
53162098850630020AF21955,97
53697679471980754OO41591,132
53240278704946565EF52482,144
53463859972093756UM51518,21
53623282142201823KD30198,21
53691909684587634CG41252,144
53673286760033677AZ82256,242
53821317654984399LZ10076,117
53955663761744673CZ37670,120
53111446258034296QH73726,100
53989755346123322EB57736,37
53231991509868411HT27286,134
53789400644101207XB50930,79
53885388561358036NR35930,144
53932588154277239HZ60730,144
53120043980491558SH78267,290
53424755671038758MF97475,144
53509185683475317IL75064,78
53749101921649789FG25648,105
53170099768775813JQ73160,134
53933310321723239EZ47159,78
53235457571767841KF40871,40
53278285714747507KK36045,40
53153050118660890HL70303,40
53219069286759266FP86284,134
53116406865135532DV74778,113
53814602200277100CV82679,85
53943733650398344XO32939,40
53743932572831276MM55443,40
53315715598751374SW90963,266
53235731328969612TB36305,79
53844222139854596ZC17157,235
53929928500989217JO12602,144
53590808751937646ET42588,144
53535280827206719TW98881,101
53321615430809869BT83680,163
53517567511838297XQ22624,101
53569129111733583WN99619,40
53150756765689455RU63497,163
53967508493834196GL14065,235
53891322644867209YP56819,43
53119788927292821YE89318,128
53843424975708801YJ90230,46
53524803972417716HX45296,87
53506610428148434JE72163,73
53303454479146677FW56490,163
53302912651350041VX11653,163
53770738407473573FX16374,85
53250303876901159RD65203,134
53427149596217682QA84328,144
53460926725569508PW65724,163
53566939339477074VW45441,163
53241288843462524XE40538,163
53846525460280987MW21890,163
53140012847405590GO75086,101
53677035573954391DJ29680,194
53849480244112729TK35398,144
53442103224329242CF56516,163
53877157124511965JC26755,163
53336285603516158IM75508,132
53943761120493127NO24136,144
53625279416896987ZZ66888,133
53670014903997891BD81892,133
53701416524213367IW52897,133
53397182126813450SZ22413,133
53723683576585548LX75917,133
53374958912874545BF83808,290
53445343452818876JT72891,46
53595174886703261II44830,78
53501673580283855XT18493,144
53744955611562548CX92261,292
53122566899720252MC52452,235
53984470841015224VG77830,235
53729557423427848ZZ87647,144
53630382733280575NG70129,235
53194060760773571CT95634,115
53944616698985021QU41633,149
53714210799756391HA60914,85
53316836729599864TM77184,85
53404825844412914MP51805,299
53494088564259881RS11445,179
53424233274545021BZ92151,149
53530589094982677BW84738,149
53794616870620644WG61081,163
53274781797823374ED31273,160
53928173327176048GJ85265,144
53212250913035092YX17814,29
53733465660018894GH42090,21
53237612032795625AS78132,144
53141322575189063GJ36578,46
53176606837377991KJ23674,46
53387523019079420WI95967,101
53806435902120906LQ69884,144
53257968499348629ML50754,118
53639623371271547UG76659,235
53366318727981100YJ52739,78
53358063716771495WY85644,163
53710690491360577WW29931,78
53583584109710532PR58164,149
53879179936869028OX83367,144
53261588788622559DV11015,101
53627556910493483YM71516,120
53807678839674872UD15412,144
53683197001090522ZS74099,144
53612064948327565PF94026,78
53990745186517163TW67961,235
53987803906030999NB43063,299
53353387246294254EC41053,149
53777679227544034ZR95434,101
53654452330445869LA61810,118
53362569242701296JD59446,120
53623094129263031AZ44212,144
53708136543420819IR53930,97
53758066946853498SN29792,144
53559826154510495QW12379,78
53190241742812726LF71325,78
53349536779821008FD38667,144
53893540647698923OY17615,46
53719807410842304PR65203,112
53879173482125607VU74096,163
53784398738285010SI10262,163
53272658729141976MA83232,144
53102919829707381CQ44182,144
53993853622869413CH23905,163
53560593236294122VS18955,144
53304545358788735MT90602,97
53278191967902047VA33309,144
53677922931207078SR71818,45
53739687260150893SP98159,101
53712954290103342PH11128,40
53278359961573628FL19360,40
53213380378593304HI95781,78
53732856720460447SK84275,134
53228935668634666KA71403,101
53597956876889166AK37766,78
53226684017127858RW79113,163
53527923264272079LH15806,163
53903848782381437KZ51862,46
53912332299780881HN26505,290
53571767655048570PV12840,212
53858006781584840WH98635,88
53103080587954878ZZ39282,46
53722696312450988DA43734,163
53241749734442771BC83704,43
53149439886679872FL34705,43
53874822133237538IA94049,144
53257281579962375OJ90617,144
53980302318726057BU89666,144
53159448609007234LQ77066,78
53817079282158358WU44389,282
53445571575828744TK10682,144
53477456631211507WB50217,297
53192952277122107BC67458,128
53213726812295337RR77424,163
53893892180442272AE49062,78
53948210454633403PB92024,79
53694964895549342UT50038,46
53555571921612785PP73266,43
53144112072625674FK37985,144
53282947044588867FE15596,144
53679052341312425PZ62746,144
53689101940779296KQ73292,144
53164405361111972HQ46317,85
53625437350284063CN73474,40
53798021478495734BA21862,282
53160239546349127FN41268,150
53613628319583791TX84461,21
53940973812408707XU35746,78
53190530487891603HR23108,294
53461074969116524XK22243,179
53613912166802312RV78792,78
53790986846873932VG37860,117
53966096008569194LO40498,144
53929491586831474UZ42625,299
53254705498064532RX70610,85
53273523748347076QG30493,78
53168342168271023TC66293,78
53781148435137234OC85844,282
53447219053432725IV59567,282
53330938871901887OG31201,282
53707935023346055CK77733,282
53116901938709125RX71086,282
53684551279287682DA31533,282
53842292287172819CP84241,163
53800664294272207OG65432,149
53680473888360606YR66274,149
53986732904233901SD67541,78
53425046892210324CB95323,40
53732431810153833FP68036,179
53334926199918837SL28932,46
53666675747643399QO64941,78
53549720788330311WR14168,78
53782087222940636IW32208,282
53307055188108671LK55527,78
53119516697365544CK26464,85
53923044250625231ZO24839,85
53203436318925979GP67222,78
53816154459409428VP97848,182
53763654030285972PT35414,78
53943502794052949EU45475,144
53803254817743112AZ97750,144
53182945002313512BA57755,141
53852370604734543UT62469,46
53383455638550447ER76867,43
53349939714863421OE84236,229
53622989080958455NZ84822,299
53364632273057733PG85431,43
53222644578591523VF18844,105
53593300437262023HW66768,105
53304016128065131HO47424,43
53301637425716694PC72635,163
53938337862610165JJ83536,79
53178333338204935GC73392,128
53701118642138063XI96468,78
53713895653484042XE35696,78
53375750693469705LJ46747,78
53850843405776310EL74007,78
53772771137680758LC26855,78
53779624869935521NT51311,144
53574191837255981UG60480,78
53521117891137227EN96781,149
53565393921650890KI24786,289
53510441245630563SB13040,40
53371745948710019HH67822,300
53473815389217714VI71844,46
53482140446734687HV11856,78
53120411664006929WS61681,282
53972372160931023KK76817,297
53569117032095720QI69070,21
53215306123565364GL48177,160
53438787990315724GR83697,282
53592566477629227QO56507,179
53529447120366256OZ46042,179
53698104960617709HG31225,105
53353433692169445JE76657,102
53519168739729326UK29976,102
53147557902846181BX46174,102
53364917457974150JI96138,102
53357125360016818OB64618,102
53582806058687436YV65691,102
53389274201440185MJ38154,102
53761131199035538OZ67301,163
53184547640587742UT10078,179
53114032190415599NU77604,179
53883903485766923BO15374,179
53409653453814971FN80314,179
53687789659093981IM58928,282
53292078873576542QE20281,282
53917884402505383DC12854,282
53985106642080389HA55399,179
53612291008201070EO13648,282
53299602236453862DC12184,282
53976207849460531LR25214,46
53984436605314293ZV25547,101
53843527090466994JL17702,101
53957349832737043YZ25916,101
53912066490605817GF93626,163
53560133426250157VB84322,149
53618557573482349DZ23502,300
53608741413658815JH80896,163
53914933870823996BE10319,144
53895501066191761MX23757,149
53630639306129668ML96865,149
53207063289158174LA76246,163
53352539191037419VE23987,163
53615597245928671SD84148,163
53204048233906360CX47176,78
53472920446747442BY56723,179
53398719729186609WZ34098,133
53251166352421284OT25092,78
53851440415185360HE48557,78
53718057133352380QG32247,78
53416918677622141HA81408,78
53431044508172414PE67818,78
53540651751305848KI56515,78
53866818218605003LX70568,78
53369272544811191UP77726,78
53794605256443338YU42782,97
53102133065704800ZP52454,282
53564548289732456JS24772,144
53827609364721194TS69277,78
53879863747790797MV14661,144
53695120441226040JR15623,78
53697116595084364CV66683,97
53428050849284004LN61225,144
53575480970751487FX93185,282
53532590843469990KP63130,128
53364880326088128VH29312,130
53714847672853827FD95355,128
53561722697507988BC51989,78
53224891316286379PN66635,128
53499357179157415CQ73853,16
53647881004707777WX93093,78
53900824836092278JS55584,290
53767195002746041BZ45880,132
53522691598445108CI71008,289
53886370647977102VY27487,149
53773893205169786VA45833,235
53378627005947035SD85261,235
53860289089495133MC28055,163
53834580010709334BU10646,40
53920242437286379BN86949,309
53615860992981675BC33571,78
53165972440109004FA38162,163
53724924035817833TR84862,282
53666567673811051UG14263,78
53275773527087610KH81201,149
53193944050784257ZX48092,282
53189145771360660ZT83295,16
53412459116132511JQ50186,40
53678064423547285NC41245,97
53790831552386803NK26677,144
53524331833284182GE24211,78
53671486042461529PL24934,97
53460560349191325HP24862,282
53866811730212745CT69497,163
53424939654900460VA42230,105
53872495778203141US50406,105
53477681752755245UX31160,105
53406569308127668IO53735,105
53956598671501467BM15198,40
53282845399658791OD97990,163
53878726147954576LJ54544,46
53700600065783122WT19584,191
53121649075813585WJ89167,101
53627177867380520CU21836,101
53890060058982357CK15166,101
53478307483660747SK86666,103
53204631279000733AU95385,144
53322798840366711ZS82902,43
53533358757218528IJ86953,46
53490578839883075YB59398,282
53492251921948622YM98643,101
53337229979502404UF94469,101
53276616400727927MN52827,133
53317815467670805NF25687,43
53263565811778581FK31919,133
53726846901803433WX81037,101
53159016869644429TS21579,149
53533873934273520CX59002,101
53709034441785123ZH70049,119
53583977776050594UT48825,101
53299788636455686UV47020,6
53143393092508135FH92330,46
53378580656505684TE87819,46
53125639706829851KJ45100,101
53517088203690695MG36738,46
53249269089093745OC68532,101
53322522496995996BI48987,46
53421237610723784ZN44767,101
53805464633501909OM67370,46
53224206650110638HM72924,101
53197570187682389UO62715,46
53395137144703146VH52694,46
53848551430331399ZT42189,142
53572148962833283DY98086,101
53500433225166980PM34103,101
53161953455148683PG28668,46
53288612944335799MR21979,46
53288823821477461TE51795,46
53868390877858216RS91071,43
53983544303631432EC13754,116
53405277146388143XX27749,46
53595908955518308BW73603,133
53392756909250487JS27247,133
53448513723591838PM47572,133
53464828231768665TN48771,133
53952078559684325UT63462,133
53163555294347392BK42259,133
53118680302884920PC99298,179
53652647703899291GA88592,101
53538438562063280YW32651,179
53494653761566813PN66833,46
53959045164514236EA49776,133
53962905667286850CW60400,46
53521743292449980SR39044,299
53660647696578552PB37828,263
53360023201493888AV25600,101
53996424853634140GE75180,46
53228538221619399DX53187,85
53966581190120329EW68182,46
53602748704043228WJ60351,46
53979554952451450CY70913,85
53876446625039451JZ20705,252
53599657319475338ZW25861,101
53625976255008643NK12049,101
53143059585390746ZN74320,101
53123417012486446EB66085,85
53240331244707438ZV34435,101
53199706355845122OC48631,101
53234998357301831UV45919,101
53589930356325585BB50372,101
53424026666300663WI13360,29
53620198750721988UZ97193,85
53620539669419134ZA16592,101
53588580250960647HG69777,116
53827333656073823UA74908,46
53550923396466397BP33779,46
53149872920842304HJ19832,101
53946668659297299ZC20397,46
53762490065288951GN86183,263
53918324653080104VG89781,133
53701690908635503DV27899,101
53132434740504862YV47508,160
53250959507978112ZO19830,101
53358281677487848MB35222,116
53392080073816860VS57390,103
53254205395087647MH17339,133
53618707699826112KO38152,133
53585200254743727PY44025,103
53110837574662734AO13493,133
53424159407321628SS94797,46
53839196226137508BV42046,133
53600705572127094SK60819,133
53507768155434594IU22013,133
53645033711972820DC52480,46
53823928068282423DK46881,101
53116066764112018JV15926,29
53354399454341903JJ74440,103
53501799396185728OS54672,101
53623376175051050PU33917,310
53176021683214484MO23545,133
53579192643298873YK38487,133
53676480266391408LK25530,101
53476894898707921MQ47052,103
53216615290321333AA63000,133
53456085582536895VY19220,133
53860203149155390BZ86164,133
53539973980075719OQ48250,133
53836219352234905ZV12843,46
53503259031797719SC61678,46
53917166685278033AD96541,133
53570378700672783KD92212,46
5394173228137569ZF29199,133
53162751282317317CB63417,133
53919735486060072UO38329,46
53629727048234365BC24450,160
53261303728563754LG58581,106
53746316459223356JA79413,133
53643166318368355LD13586,85
53957248350062288IW84671,263
53229423235711043NO54813,101
53970571963190966BK11976,103
53132856394083584IK41721,133
53236364125532774FM17444,133
53898893672005796RX42203,133
53475775409229789JV94599,46
53358925768746984RM20788,85
53812831825386813DL89483,103
53450176356564580JU50097,144
53102887606063768PT79080,46
53673596269500783SE28975,101
53365807125893178IA14316,133
53383486386471333NG24680,133
53224752533794727II38700,101
53458147981334670MS98682,106
53774998415674467UP57029,133
53985648478904423UD35862,133
53936896711444564XA32899,133
53531665851190964LB63070,133
53442775257555858IU66942,101
53665560819659065BX78886,133
53716559203467993NV97311,103
53610644626455458SE72115,133
53971031833542464VJ81169,133
53451485949910189EG62503,46
53108623889230466ZF82638,133
53668115201028771DX32748,133
53290313138544959JB45953,101
53138816814675442LS85795,106
53521044350862237KT80310,133
53330136293458597QA60546,133
53526690080452243WA24494,133
53711484222208049HD33218,133
53452620116863296NS29182,85
53129946028826920RB38081,133
53737693204718919SW82787,119
53823958341272086DI56253,106
53214341970892437WN72813,133
53734988592677937AV52871,133
53394651939136940TW80505,133
53307002222991496QF79084,133
53374110761685887DQ43107,113
53914596660133882DT21757,133
53160912141558936XK74194,133
53646497450040207RD60338,133
53588330651998326XE38635,165
53586848235015678LC10441,46
53110225981949201GT83532,85
53313245098172955HR95828,144
53872342443403120LB76410,295
53461816175036085WK86856,106
53672507076130835QW84199,299
53742412468422266YJ91963,40
53222797831816838KW27946,103
53269430502579799GB77068,101
53117491040494662QU64021,79
53445583525671656PW66240,299
53762936298079793CO89264,133
53916172427509627DN35417,133
53508244443514255UQ34074,133
53566046345617676XK79616,133
53945176349068409SK58102,133
53175698890207061UG46952,133
53541419299031459VZ12410,133
53121117298902847CE12277,133
53558251638338285ZD65886,133
53875620105705442HZ99334,133
53560178266206373HC67725,133
53224963914371424UU13377,133
53663513782221313NK63490,133
53996098550122002GE42459,133
53359962471072102OG18463,133
53800048254264423II60945,133
53143410052217820BY94773,133
53417505981658204QW18753,133
53256419239487479ZI38345,299
53117940765176686MT14125,133
53465312277407532UL64334,103
53947416117152451QN10533,133
53646772423086696ZV59692,133
53917785859738794SX46564,133
53853745799258069TE29310,133
53938596742393522CQ26628,103
53706916092753410HV12089,119
53201747092093430MY44348,46
53714642244100426LQ63528,46
53169299512506670IK99529,299
53641273191169096OM81107,133
53243939554646988KU19718,133
53459579262480337NG89617,133
53438595788164668VZ82245,103
53216330491501457RU29660,101
53755401958683348SC74806,46
53928721577819221FK42413,101
53822989234856120UH61519,133
53323458133943425LI66990,46
53956348279009407PX39669,46
53946988820240498MX19619,191
53423713001863722PC78836,203
53378030768712443US45230,194
53134838085132673IT99275,101
53136275556953347BS67503,297
53342759472956770TR88463,101
53905485301033265UH61665,133
53357709732789574HL59053,133
53682374527121025IJ58736,133
53330674843785338ET32169,133
53999710989228694NJ75605,133
53134511404273342KZ48253,46
53164570298577481RY48127,299
53926541776808570RV83617,299
53517356518993341WB86589,101
53870955955417999GG29191,133
53337655848464781NR31602,133
53811514428500276IY71592,191
53728134211533455ZX31690,133
